DeepJet;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
0, comb, down, 1, -2.5, 2.5, 300, 600, 0, 1, "0.882297+0.00426142*log(x+19)*log(x+18)*(3-0.411195*log(x+18))-0.08231847733259201" 
0, comb, down, 1, -2.5, 2.5, 600, 1000, 0, 1, "0.882297+0.00426142*log(x+19)*log(x+18)*(3-0.411195*log(x+18))-0.16305074095726013" 
0, comb, down, 0, -2.5, 2.5, 20, 30, 0, 1, "0.882297+0.00426142*log(x+19)*log(x+18)*(3-0.411195*log(x+18))-0.021757414564490318" 
0, comb, down, 0, -2.5, 2.5, 30, 50, 0, 1, "0.882297+0.00426142*log(x+19)*log(x+18)*(3-0.411195*log(x+18))-0.0065970313735306263" 
0, comb, down, 0, -2.5, 2.5, 50, 70, 0, 1, "0.882297+0.00426142*log(x+19)*log(x+18)*(3-0.411195*log(x+18))-0.006920546293258667" 
0, comb, down, 0, -2.5, 2.5, 70, 100, 0, 1, "0.882297+0.00426142*log(x+19)*log(x+18)*(3-0.411195*log(x+18))-0.0056578419171273708" 
0, comb, down, 0, -2.5, 2.5, 100, 140, 0, 1, "0.882297+0.00426142*log(x+19)*log(x+18)*(3-0.411195*log(x+18))-0.0063180513679981232" 
0, comb, down, 0, -2.5, 2.5, 140, 200, 0, 1, "0.882297+0.00426142*log(x+19)*log(x+18)*(3-0.411195*log(x+18))-0.0065060043707489967" 
0, comb, down, 0, -2.5, 2.5, 200, 300, 0, 1, "0.882297+0.00426142*log(x+19)*log(x+18)*(3-0.411195*log(x+18))-0.020502600818872452" 
0, comb, down, 0, -2.5, 2.5, 300, 600, 0, 1, "0.882297+0.00426142*log(x+19)*log(x+18)*(3-0.411195*log(x+18))-0.032927390187978745" 
0, comb, down, 0, -2.5, 2.5, 600, 1000, 0, 1, "0.882297+0.00426142*log(x+19)*log(x+18)*(3-0.411195*log(x+18))-0.065220296382904053" 
0, comb, up, 1, -2.5, 2.5, 20, 30, 0, 1, "0.882297+0.00426142*log(x+19)*log(x+18)*(3-0.411195*log(x+18))+0.05439353734254837" 
0, comb, up, 1, -2.5, 2.5, 30, 50, 0, 1, "0.882297+0.00426142*log(x+19)*log(x+18)*(3-0.411195*log(x+18))+0.016492579132318497" 
0, comb, up, 1, -2.5, 2.5, 50, 70, 0, 1, "0.882297+0.00426142*log(x+19)*log(x+18)*(3-0.411195*log(x+18))+0.017301365733146667" 
0, comb, up, 1, -2.5, 2.5, 70, 100, 0, 1, "0.882297+0.00426142*log(x+19)*log(x+18)*(3-0.411195*log(x+18))+0.014144605025649071" 
0, comb, up, 1, -2.5, 2.5, 100, 140, 0, 1, "0.882297+0.00426142*log(x+19)*log(x+18)*(3-0.411195*log(x+18))+0.015795128419995308" 
0, comb, up, 1, -2.5, 2.5, 140, 200, 0, 1, "0.882297+0.00426142*log(x+19)*log(x+18)*(3-0.411195*log(x+18))+0.016265010461211205" 
0, comb, up, 1, -2.5, 2.5, 200, 300, 0, 1, "0.882297+0.00426142*log(x+19)*log(x+18)*(3-0.411195*log(x+18))+0.05125650018453598" 
0, comb, up, 1, -2.5, 2.5, 300, 600, 0, 1, "0.882297+0.00426142*log(x+19)*log(x+18)*(3-0.411195*log(x+18))+0.08231847733259201" 
0, comb, up, 1, -2.5, 2.5, 600, 1000, 0, 1, "0.882297+0.00426142*log(x+19)*log(x+18)*(3-0.411195*log(x+18))+0.16305074095726013" 
0, comb, up, 0, -2.5, 2.5, 20, 30, 0, 1, "0.882297+0.00426142*log(x+19)*log(x+18)*(3-0.411195*log(x+18))+0.021757414564490318" 
0, comb, up, 0, -2.5, 2.5, 30, 50, 0, 1, "0.882297+0.00426142*log(x+19)*log(x+18)*(3-0.411195*log(x+18))+0.0065970313735306263" 
0, comb, up, 0, -2.5, 2.5, 50, 70, 0, 1, "0.882297+0.00426142*log(x+19)*log(x+18)*(3-0.411195*log(x+18))+0.006920546293258667" 
0, comb, up, 0, -2.5, 2.5, 70, 100, 0, 1, "0.882297+0.00426142*log(x+19)*log(x+18)*(3-0.411195*log(x+18))+0.0056578419171273708" 
0, comb, up, 0, -2.5, 2.5, 100, 140, 0, 1, "0.882297+0.00426142*log(x+19)*log(x+18)*(3-0.411195*log(x+18))+0.0063180513679981232" 
0, comb, up, 0, -2.5, 2.5, 140, 200, 0, 1, "0.882297+0.00426142*log(x+19)*log(x+18)*(3-0.411195*log(x+18))+0.0065060043707489967" 
0, comb, up, 0, -2.5, 2.5, 200, 300, 0, 1, "0.882297+0.00426142*log(x+19)*log(x+18)*(3-0.411195*log(x+18))+0.020502600818872452" 
0, comb, up, 0, -2.5, 2.5, 300, 600, 0, 1, "0.882297+0.00426142*log(x+19)*log(x+18)*(3-0.411195*log(x+18))+0.032927390187978745" 
0, comb, up, 0, -2.5, 2.5, 600, 1000, 0, 1, "0.882297+0.00426142*log(x+19)*log(x+18)*(3-0.411195*log(x+18))+0.065220296382904053" 
1, comb, central, 1, -2.5, 2.5, 20, 1000, 0, 1, "0.763354+0.0081767*log(x+19)*log(x+18)*(3-0.399925*log(x+18))" 
1, comb, central, 0, -2.5, 2.5, 20, 1000, 0, 1, "0.763354+0.0081767*log(x+19)*log(x+18)*(3-0.399925*log(x+18))" 
1, comb, down, 1, -2.5, 2.5, 20, 30, 0, 1, "0.763354+0.0081767*log(x+19)*log(x+18)*(3-0.399925*log(x+18))-0.082013309001922607" 
1, comb, down, 1, -2.5, 2.5, 30, 50, 0, 1, "0.763354+0.0081767*log(x+19)*log(x+18)*(3-0.399925*log(x+18))-0.028583943843841553" 
1, comb, down, 1, -2.5, 2.5, 50, 70, 0, 1, "0.763354+0.0081767*log(x+19)*log(x+18)*(3-0.399925*log(x+18))-0.02318202331662178" 
1, comb, down, 1, -2.5, 2.5, 70, 100, 0, 1, "0.763354+0.0081767*log(x+19)*log(x+18)*(3-0.399925*log(x+18))-0.021555807441473007" 
1, comb, down, 1, -2.5, 2.5, 100, 140, 0, 1, "0.763354+0.0081767*log(x+19)*log(x+18)*(3-0.399925*log(x+18))-0.023836411535739899" 
1, comb, down, 1, -2.5, 2.5, 140, 200, 0, 1, "0.763354+0.0081767*log(x+19)*log(x+18)*(3-0.399925*log(x+18))-0.025335056707262993" 
1, comb, down, 1, -2.5, 2.5, 200, 300, 0, 1, "0.763354+0.0081767*log(x+19)*log(x+18)*(3-0.399925*log(x+18))-0.072879984974861145" 
1, comb, down, 1, -2.5, 2.5, 300, 600, 0, 1, "0.763354+0.0081767*log(x+19)*log(x+18)*(3-0.399925*log(x+18))-0.10221889615058899" 
1, comb, down, 1, -2.5, 2.5, 600, 1000, 0, 1, "0.763354+0.0081767*log(x+19)*log(x+18)*(3-0.399925*log(x+18))-0.19588053226470947" 
1, comb, down, 0, -2.5, 2.5, 20, 30, 0, 1, "0.763354+0.0081767*log(x+19)*log(x+18)*(3-0.399925*log(x+18))-0.027337770909070969" 
1, comb, down, 0, -2.5, 2.5, 30, 50, 0, 1, "0.763354+0.0081767*log(x+19)*log(x+18)*(3-0.399925*log(x+18))-0.0095279812812805176" 
1, comb, down, 0, -2.5, 2.5, 50, 70, 0, 1, "0.763354+0.0081767*log(x+19)*log(x+18)*(3-0.399925*log(x+18))-0.0077273412607610226" 
1, comb, down, 0, -2.5, 2.5, 70, 100, 0, 1, "0.763354+0.0081767*log(x+19)*log(x+18)*(3-0.399925*log(x+18))-0.0071852691471576691" 
1, comb, down, 0, -2.5, 2.5, 100, 140, 0, 1, "0.763354+0.0081767*log(x+19)*log(x+18)*(3-0.399925*log(x+18))-0.0079454705119132996" 
1, comb, down, 0, -2.5, 2.5, 140, 200, 0, 1, "0.763354+0.0081767*log(x+19)*log(x+18)*(3-0.399925*log(x+18))-0.0084450189024209976" 
1, comb, down, 0, -2.5, 2.5, 200, 300, 0, 1, "0.763354+0.0081767*log(x+19)*log(x+18)*(3-0.399925*log(x+18))-0.024293329566717148" 
1, comb, down, 0, -2.5, 2.5, 300, 600, 0, 1, "0.763354+0.0081767*log(x+19)*log(x+18)*(3-0.399925*log(x+18))-0.034072965383529663" 
1, comb, down, 0, -2.5, 2.5, 600, 1000, 0, 1, "0.763354+0.0081767*log(x+19)*log(x+18)*(3-0.399925*log(x+18))-0.065293513238430023" 
1, comb, up, 1, -2.5, 2.5, 20, 30, 0, 1, "0.763354+0.0081767*log(x+19)*log(x+18)*(3-0.399925*log(x+18))+0.082013309001922607" 
1, comb, up, 1, -2.5, 2.5, 30, 50, 0, 1, "0.763354+0.0081767*log(x+19)*log(x+18)*(3-0.399925*log(x+18))+0.028583943843841553" 
1, comb, up, 1, -2.5, 2.5, 50, 70, 0, 1, "0.763354+0.0081767*log(x+19)*log(x+18)*(3-0.399925*log(x+18))+0.02318202331662178" 
1, comb, up, 1, -2.5, 2.5, 70, 100, 0, 1, "0.763354+0.0081767*log(x+19)*log(x+18)*(3-0.399925*log(x+18))+0.021555807441473007" 
1, comb, up, 1, -2.5, 2.5, 100, 140, 0, 1, "0.763354+0.0081767*log(x+19)*log(x+18)*(3-0.399925*log(x+18))+0.023836411535739899" 
1, comb, up, 1, -2.5, 2.5, 140, 200, 0, 1, "0.763354+0.0081767*log(x+19)*log(x+18)*(3-0.399925*log(x+18))+0.025335056707262993" 
1, comb, up, 1, -2.5, 2.5, 200, 300, 0, 1, "0.763354+0.0081767*log(x+19)*log(x+18)*(3-0.399925*log(x+18))+0.072879984974861145" 
1, comb, up, 1, -2.5, 2.5, 300, 600, 0, 1, "0.763354+0.0081767*log(x+19)*log(x+18)*(3-0.399925*log(x+18))+0.10221889615058899" 
1, comb, up, 1, -2.5, 2.5, 600, 1000, 0, 1, "0.763354+0.0081767*log(x+19)*log(x+18)*(3-0.399925*log(x+18))+0.19588053226470947" 
1, comb, up, 0, -2.5, 2.5, 20, 30, 0, 1, "0.763354+0.0081767*log(x+19)*log(x+18)*(3-0.399925*log(x+18))+0.027337770909070969" 
1, comb, up, 0, -2.5, 2.5, 30, 50, 0, 1, "0.763354+0.0081767*log(x+19)*log(x+18)*(3-0.399925*log(x+18))+0.0095279812812805176" 
1, comb, up, 0, -2.5, 2.5, 50, 70, 0, 1, "0.763354+0.0081767*log(x+19)*log(x+18)*(3-0.399925*log(x+18))+0.0077273412607610226" 
1, comb, up, 0, -2.5, 2.5, 70, 100, 0, 1, "0.763354+0.0081767*log(x+19)*log(x+18)*(3-0.399925*log(x+18))+0.0071852691471576691" 
1, comb, up, 0, -2.5, 2.5, 100, 140, 0, 1, "0.763354+0.0081767*log(x+19)*log(x+18)*(3-0.399925*log(x+18))+0.0079454705119132996" 
1, comb, up, 0, -2.5, 2.5, 140, 200, 0, 1, "0.763354+0.0081767*log(x+19)*log(x+18)*(3-0.399925*log(x+18))+0.0084450189024209976" 
1, comb, up, 0, -2.5, 2.5, 200, 300, 0, 1, "0.763354+0.0081767*log(x+19)*log(x+18)*(3-0.399925*log(x+18))+0.024293329566717148" 
1, comb, up, 0, -2.5, 2.5, 300, 600, 0, 1, "0.763354+0.0081767*log(x+19)*log(x+18)*(3-0.399925*log(x+18))+0.034072965383529663" 
1, comb, up, 0, -2.5, 2.5, 600, 1000, 0, 1, "0.763354+0.0081767*log(x+19)*log(x+18)*(3-0.399925*log(x+18))+0.065293513238430023" 
2, comb, central, 1, -2.5, 2.5, 20, 1000, 0, 1, "0.716648+0.00833545*log(x+19)*log(x+18)*(3-0.370069*log(x+18))" 
2, comb, central, 0, -2.5, 2.5, 20, 1000, 0, 1, "0.716648+0.00833545*log(x+19)*log(x+18)*(3-0.370069*log(x+18))" 
2, comb, down, 1, -2.5, 2.5, 20, 30, 0, 1, "0.716648+0.00833545*log(x+19)*log(x+18)*(3-0.370069*log(x+18))-0.14536792039871216" 
2, comb, down, 1, -2.5, 2.5, 30, 50, 0, 1, "0.716648+0.00833545*log(x+19)*log(x+18)*(3-0.370069*log(x+18))-0.035873398184776306" 
2, comb, down, 1, -2.5, 2.5, 50, 70, 0, 1, "0.716648+0.00833545*log(x+19)*log(x+18)*(3-0.370069*log(x+18))-0.036148715764284134" 
2, comb, down, 1, -2.5, 2.5, 70, 100, 0, 1, "0.716648+0.00833545*log(x+19)*log(x+18)*(3-0.370069*log(x+18))-0.031532466411590576" 
2, comb, down, 1, -2.5, 2.5, 100, 140, 0, 1, "0.716648+0.00833545*log(x+19)*log(x+18)*(3-0.370069*log(x+18))-0.034339927136898041" 
2, comb, down, 1, -2.5, 2.5, 140, 200, 0, 1, "0.716648+0.00833545*log(x+19)*log(x+18)*(3-0.370069*log(x+18))-0.03861478716135025" 
2, comb, down, 1, -2.5, 2.5, 200, 300, 0, 1, "0.716648+0.00833545*log(x+19)*log(x+18)*(3-0.370069*log(x+18))-0.10026779025793076" 
2, comb, down, 1, -2.5, 2.5, 300, 600, 0, 1, "0.716648+0.00833545*log(x+19)*log(x+18)*(3-0.370069*log(x+18))-0.13953536748886108" 
2, comb, down, 1, -2.5, 2.5, 600, 1000, 0, 1, "0.716648+0.00833545*log(x+19)*log(x+18)*(3-0.370069*log(x+18))-0.23223784565925598" 
2, comb, down, 0, -2.5, 2.5, 20, 30, 0, 1, "0.716648+0.00833545*log(x+19)*log(x+18)*(3-0.370069*log(x+18))-0.041533689945936203" 
2, comb, down, 0, -2.5, 2.5, 30, 50, 0, 1, "0.716648+0.00833545*log(x+19)*log(x+18)*(3-0.370069*log(x+18))-0.010249542072415352" 
2, comb, down, 0, -2.5, 2.5, 50, 70, 0, 1, "0.716648+0.00833545*log(x+19)*log(x+18)*(3-0.370069*log(x+18))-0.010328204371035099" 
2, comb, down, 0, -2.5, 2.5, 70, 100, 0, 1, "0.716648+0.00833545*log(x+19)*log(x+18)*(3-0.370069*log(x+18))-0.0090092765167355537" 
2, comb, down, 0, -2.5, 2.5, 100, 140, 0, 1, "0.716648+0.00833545*log(x+19)*log(x+18)*(3-0.370069*log(x+18))-0.0098114078864455223" 
2, comb, down, 0, -2.5, 2.5, 140, 200, 0, 1, "0.716648+0.00833545*log(x+19)*log(x+18)*(3-0.370069*log(x+18))-0.011032796464860439" 
2, comb, down, 0, -2.5, 2.5, 200, 300, 0, 1, "0.716648+0.00833545*log(x+19)*log(x+18)*(3-0.370069*log(x+18))-0.02864794060587883" 
2, comb, down, 0, -2.5, 2.5, 300, 600, 0, 1, "0.716648+0.00833545*log(x+19)*log(x+18)*(3-0.370069*log(x+18))-0.039867248386144638" 
2, comb, down, 0, -2.5, 2.5, 600, 1000, 0, 1, "0.716648+0.00833545*log(x+19)*log(x+18)*(3-0.370069*log(x+18))-0.066353671252727509" 
2, comb, up, 1, -2.5, 2.5, 20, 30, 0, 1, "0.716648+0.00833545*log(x+19)*log(x+18)*(3-0.370069*log(x+18))+0.14536792039871216" 
2, comb, up, 1, -2.5, 2.5, 30, 50, 0, 1, "0.716648+0.00833545*log(x+19)*log(x+18)*(3-0.370069*log(x+18))+0.035873398184776306" 
2, comb, up, 1, -2.5, 2.5, 50, 70, 0, 1, "0.716648+0.00833545*log(x+19)*log(x+18)*(3-0.370069*log(x+18))+0.036148715764284134" 
2, comb, up, 1, -2.5, 2.5, 70, 100, 0, 1, "0.716648+0.00833545*log(x+19)*log(x+18)*(3-0.370069*log(x+18))+0.031532466411590576" 
2, comb, up, 1, -2.5, 2.5, 100, 140, 0, 1, "0.716648+0.00833545*log(x+19)*log(x+18)*(3-0.370069*log(x+18))+0.034339927136898041" 
2, comb, up, 1, -2.5, 2.5, 140, 200, 0, 1, "0.716648+0.00833545*log(x+19)*log(x+18)*(3-0.370069*log(x+18))+0.03861478716135025" 
2, comb, up, 1, -2.5, 2.5, 200, 300, 0, 1, "0.716648+0.00833545*log(x+19)*log(x+18)*(3-0.370069*log(x+18))+0.10026779025793076" 
2, comb, up, 1, -2.5, 2.5, 300, 600, 0, 1, "0.716648+0.00833545*log(x+19)*log(x+18)*(3-0.370069*log(x+18))+0.13953536748886108" 
2, comb, up, 1, -2.5, 2.5, 600, 1000, 0, 1, "0.716648+0.00833545*log(x+19)*log(x+18)*(3-0.370069*log(x+18))+0.23223784565925598" 
2, comb, up, 0, -2.5, 2.5, 20, 30, 0, 1, "0.716648+0.00833545*log(x+19)*log(x+18)*(3-0.370069*log(x+18))+0.041533689945936203" 
2, comb, up, 0, -2.5, 2.5, 30, 50, 0, 1, "0.716648+0.00833545*log(x+19)*log(x+18)*(3-0.370069*log(x+18))+0.010249542072415352" 
2, comb, up, 0, -2.5, 2.5, 50, 70, 0, 1, "0.716648+0.00833545*log(x+19)*log(x+18)*(3-0.370069*log(x+18))+0.010328204371035099" 
2, comb, up, 0, -2.5, 2.5, 70, 100, 0, 1, "0.716648+0.00833545*log(x+19)*log(x+18)*(3-0.370069*log(x+18))+0.0090092765167355537" 
2, comb, up, 0, -2.5, 2.5, 100, 140, 0, 1, "0.716648+0.00833545*log(x+19)*log(x+18)*(3-0.370069*log(x+18))+0.0098114078864455223" 
2, comb, up, 0, -2.5, 2.5, 140, 200, 0, 1, "0.716648+0.00833545*log(x+19)*log(x+18)*(3-0.370069*log(x+18))+0.011032796464860439" 
2, comb, up, 0, -2.5, 2.5, 200, 300, 0, 1, "0.716648+0.00833545*log(x+19)*log(x+18)*(3-0.370069*log(x+18))+0.02864794060587883" 
2, comb, up, 0, -2.5, 2.5, 300, 600, 0, 1, "0.716648+0.00833545*log(x+19)*log(x+18)*(3-0.370069*log(x+18))+0.039867248386144638" 
2, comb, up, 0, -2.5, 2.5, 600, 1000, 0, 1, "0.716648+0.00833545*log(x+19)*log(x+18)*(3-0.370069*log(x+18))+0.066353671252727509" 
0, incl, central, 2, 0, 2.4, 20, 1000, 0, 1, "1.46193+-0.000605595*x+3.30224e-07*x*x+-0.367873/x" 
0, incl, down, 2, 0, 2.4, 20, 1000, 0, 1, "(1.46193+-0.000605595*x+3.30224e-07*x*x+-0.367873/x)*(1-(0.083685+-0.000104849*x+9.12824e-08*x*x))" 
0, incl, down_correlated, 2, 0, 2.4, 20, 1000, 0, 1, "(1.46193+-0.000605595*x+3.30224e-07*x*x+-0.367873/x)*(1-(0.050987+7.03101e-05*x+-1.09927e-07*x*x))" 
0, incl, down_uncorrelated, 2, 0, 2.4, 20, 1000, 0, 1, "(1.46193+-0.000605595*x+3.30224e-07*x*x+-0.367873/x)*(1-(0.0381757))" 
0, incl, up, 2, 0, 2.4, 20, 1000, 0, 1, "(1.46193+-0.000605595*x+3.30224e-07*x*x+-0.367873/x)*(1+(0.083685+-0.000104849*x+9.12824e-08*x*x))" 
0, incl, up_correlated, 2, 0, 2.4, 20, 1000, 0, 1, "(1.46193+-0.000605595*x+3.30224e-07*x*x+-0.367873/x)*(1+(0.050987+7.03101e-05*x+-1.09927e-07*x*x))" 
0, incl, up_uncorrelated, 2, 0, 2.4, 20, 1000, 0, 1, "(1.46193+-0.000605595*x+3.30224e-07*x*x+-0.367873/x)*(1+(0.0381757))" 
1, incl, central, 2, 0, 2.4, 20, 1000, 0, 1, "1.46818+-0.00104385*x+8.01998e-07*x*x+-2.02643/x" 
1, incl, down, 2, 0, 2.4, 20, 1000, 0, 1, "(1.46818+-0.00104385*x+8.01998e-07*x*x+-2.02643/x)*(1-(0.135289+0.000204028*x+-2.62114e-07*x*x))" 
1, incl, down_correlated, 2, 0, 2.4, 20, 1000, 0, 1, "(1.46818+-0.00104385*x+8.01998e-07*x*x+-2.02643/x)*(1-(0.117844+0.000229929*x+-2.93825e-07*x*x))" 
1, incl, down_uncorrelated, 2, 0, 2.4, 20, 1000, 0, 1, "(1.46818+-0.00104385*x+8.01998e-07*x*x+-2.02643/x)*(1-(0.0658412))" 
1, incl, up, 2, 0, 2.4, 20, 1000, 0, 1, "(1.46818+-0.00104385*x+8.01998e-07*x*x+-2.02643/x)*(1+(0.135289+0.000204028*x+-2.62114e-07*x*x))" 
1, incl, up_correlated, 2, 0, 2.4, 20, 1000, 0, 1, "(1.46818+-0.00104385*x+8.01998e-07*x*x+-2.02643/x)*(1+(0.117844+0.000229929*x+-2.93825e-07*x*x))" 
1, incl, up_uncorrelated, 2, 0, 2.4, 20, 1000, 0, 1, "(1.46818+-0.00104385*x+8.01998e-07*x*x+-2.02643/x)*(1+(0.0658412))" 
2, incl, central, 2, 0, 2.4, 20, 1000, 0, 1, "0.864506+2.79354/sqrt(x)" 
2, incl, down, 2, 0, 2.4, 20, 1000, 0, 1, "(0.864506+2.79354/sqrt(x))*(1-(0.217324+0.000260466*x+-3.2424e-07*x*x))" 
2, incl, down_correlated, 2, 0, 2.4, 20, 1000, 0, 1, "(0.864506+2.79354/sqrt(x))*(1-(0.203031+0.00025932*x+-3.26627e-07*x*x))" 
2, incl, down_uncorrelated, 2, 0, 2.4, 20, 1000, 0, 1, "(0.864506+2.79354/sqrt(x))*(1-(0.0867079))" 
2, incl, up, 2, 0, 2.4, 20, 1000, 0, 1, "(0.864506+2.79354/sqrt(x))*(1+(0.217324+0.000260466*x+-3.2424e-07*x*x))" 
2, incl, up_correlated, 2, 0, 2.4, 20, 1000, 0, 1, "(0.864506+2.79354/sqrt(x))*(1+(0.203031+0.00025932*x+-3.26627e-07*x*x))" 
2, incl, up_uncorrelated, 2, 0, 2.4, 20, 1000, 0, 1, "(0.864506+2.79354/sqrt(x))*(1+(0.0867079))" 
